,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,24_moving_avg_previous,24_moving_avg_current,DELTA_MOVING_AVG,DELTA_MOVING_AVG_%_Change,LAT,LONG
0,0,61639,0,10025,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1189001.0,1208948.0,1215064.0,1228330.0,1234470.0,1251962.0,1257375.0,1264129.0,1259056.0,1249652.0,1258256.0,1260535.0,1272513.0,1263691.0,1259828.0,1247957.0,1237765.0,1217910.0,1202019.0,1187806.0,1181753.0,1175189.0,1152836.0,1122702.0,1085142.0,1224947.791666667,1220620.333333333,-4327.458333333489,-0.3532769610895448,40.805573,-73.967743
1,2,61637,2,10023,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1289596.0,1282490.0,1271326.0,1266091.0,1265955.0,1280948.0,1302565.0,1312639.0,1299790.0,1264517.0,1229639.0,1205199.0,1206812.0,1205811.0,1207994.0,1202909.0,1200070.0,1192096.0,1176335.0,1166441.0,1168883.0,1188089.0,1207863.0,1221435.0,1221711.0,1233978.875,1231150.333333333,-2828.5416666667443,-0.2292212390318873,40.78171985,-73.9834242
2,6,61616,6,10002,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,953697.0,967696.0,979362.0,979460.0,973337.0,960093.0,962681.0,971246.0,984506.0,987627.0,996188.0,1005740.0,1015894.0,1019981.0,1025282.0,1039473.0,1057994.0,1080975.0,1097099.0,1101521.0,1100155.0,1099011.0,1101518.0,1097562.0,1096075.0,1023254.0833333335,1029186.5,5932.416666666629,0.5797598820560088,40.710636,-73.9822
3,10,62037,10,11226,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,655855.0,652000.0,653423.0,657212.0,662305.0,664775.0,663281.0,667283.0,673149.0,678501.0,682210.0,687613.0,693300.0,694402.0,690655.0,687929.0,681646.0,675052.0,671506.0,665312.0,659269.0,652836.0,647812.0,641431.0,635159.0,669114.875,668252.5416666665,-862.3333333333721,-0.12887672439405448,40.6772298,-73.9526921
4,11,61807,11,10467,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,170722.0,172520.0,175114.0,175779.0,175809.0,175497.0,174311.0,173171.0,174440.0,175452.0,177069.0,178396.0,180630.0,183169.0,185137.0,187413.0,189887.0,191807.0,194173.0,196371.0,197219.0,197708.0,196971.0,196509.0,194747.0,183136.41666666663,184137.4583333333,1001.041666666686,0.5466098359283282,40.86614955,-73.86874505
5,15,61630,15,10016,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,841445.0,843034.0,838755.0,835486.0,830011.0,832239.0,835734.0,840298.0,843167.0,842411.0,834287.0,825736.0,820737.0,820902.0,820832.0,817377.0,814834.0,808499.0,801271.0,795024.0,789630.0,787577.0,787812.0,785865.0,781665.0,820540.125,818049.2916666665,-2490.8333333333717,-0.3035602108225204,40.7481119,-73.9843841350652
6,19,62012,19,11201,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,961618.0,966193.0,963705.0,961059.0,970581.0,980234.0,988196.0,991144.0,998200.0,1006621.0,1014694.0,1018421.0,1018505.0,1018667.0,1015916.0,1016254.0,1009855.0,1003291.0,995830.0,987644.0,979057.0,970566.0,964629.0,958113.0,954691.0,989958.0416666665,989669.4166666665,-288.625,-0.029155276067466332,40.6961232,-73.994553
7,20,62045,20,11235,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,378923.0,382210.0,384350.0,384884.0,384819.0,386737.0,386968.0,387065.0,385354.0,386657.0,388955.0,391025.0,390891.0,390171.0,389796.0,391498.0,393361.0,393272.0,393036.0,392445.0,393474.0,393284.0,391737.0,389438.0,388849.0,388764.58333333326,389178.16666666674,413.5833333333722,0.10638400488728647,40.58042575,-73.96584909799904
8,21,62087,21,11375,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,387571.0,389893.0,391858.0,395745.0,402040.0,406069.0,410619.0,411308.0,412967.0,411704.0,412841.0,413102.0,415293.0,416028.0,418214.0,417850.0,414906.0,412169.0,409151.0,408923.0,408087.0,409276.0,408179.0,407689.0,405080.0,407978.41666666674,408707.95833333326,729.5416666666279,0.17881869159335706,40.71938387691369,-73.84790947338868
9,25,61623,26,10009,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,755859.0,744017.0,741059.0,743445.0,747666.0,746934.0,752743.0,759361.0,767720.0,764218.0,754668.0,752434.0,765914.0,790373.0,809663.0,819986.0,826533.0,836678.0,841793.0,846708.0,848366.0,855185.0,863887.0,867680.0,862011.0,791787.0833333335,796210.0833333335,4423.0,0.5586097693561347,40.72512035,-73.97632108972822
10,29,61625,30,10011,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1135165.0,1142297.0,1134750.0,1124090.0,1117421.0,1125020.0,1132092.0,1145374.0,1161057.0,1166759.0,1166921.0,1148114.0,1130522.0,1105485.0,1099927.0,1096253.0,1090956.0,1076895.0,1061560.0,1044779.0,1029944.0,1022257.0,1015501.0,1016949.0,1018040.0,1103753.666666667,1098873.458333333,-4880.208333333489,-0.4421465115555816,40.7511804,-73.9986174
11,31,61703,32,10128,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1054844.0,1066944.0,1070527.0,1069292.0,1068859.0,1067903.0,1078025.0,1075304.0,1082365.0,1083849.0,1095986.0,1091884.0,1088869.0,1079854.0,1076677.0,1073732.0,1070756.0,1068802.0,1061389.0,1056090.0,1051432.0,1048548.0,1037767.0,1027540.0,1015109.0,1068634.916666667,1066979.291666667,-1655.625,-0.15492896350086507,40.78282125,-73.95069284467618
12,41,62017,42,11206,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,600543.0,596244.0,591116.0,587871.0,586486.0,585386.0,584519.0,586931.0,593657.0,596446.0,599174.0,590148.0,586471.0,580335.0,580345.0,577837.0,574687.0,573351.0,571156.0,570802.0,567071.0,567401.0,566792.0,575298.0,582603.0,582919.4583333335,582171.9583333335,-747.5,-0.1282338390516643,40.6976462,-73.9424159
13,48,61802,49,10462,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,148389.0,150195.0,152411.0,153423.0,154625.0,156408.0,157881.0,159082.0,161247.0,162712.0,164147.0,165599.0,168037.0,170781.0,172885.0,175082.0,177285.0,178799.0,180205.0,181994.0,183292.0,185074.0,186202.0,187280.0,186714.0,168043.125,169640.0,1596.875,0.9502769006467836,40.8431559,-73.9026363
14,49,61796,50,10456,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,289446.0,292684.0,296678.0,299493.0,301103.0,302477.0,298960.0,297724.0,295324.0,297555.0,298243.0,299206.0,300460.0,302921.0,303918.0,304384.0,305283.0,306547.0,310982.0,313964.0,317311.0,317988.0,319324.0,319798.0,318674.0,303823.875,305041.70833333326,1217.8333333333142,0.4008352975332547,40.8573603,-73.9129881
15,52,61633,53,10019,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1188721.0,1196865.0,1196958.0,1189600.0,1184902.0,1182151.0,1187837.0,1187929.0,1185351.0,1173548.0,1160835.0,1146536.0,1136359.0,1126988.0,1120318.0,1117842.0,1115234.0,1112320.0,1102966.0,1093380.0,1085327.0,1083485.0,1085371.0,1085638.0,1082990.0,1143602.541666667,1139197.083333333,-4405.458333333489,-0.3852263503116257,40.761765749999995,-73.98330814852234
16,54,61617,55,10003,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1034765.0,1046502.0,1050139.0,1048741.0,1045486.0,1059778.0,1081219.0,1101820.0,1104942.0,1107989.0,1115026.0,1120909.0,1116525.0,1104326.0,1100667.0,1105939.0,1107788.0,1100872.0,1086340.0,1075280.0,1072584.0,1071827.0,1060196.0,1045719.0,1034759.0,1081890.791666667,1081890.541666667,-0.25,-2.310769274733097e-05,40.73160912213148,-73.98848371834005
17,58,62040,59,11230,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,486061.0,487181.0,490105.0,491314.0,492658.0,493877.0,496407.0,498759.0,500041.0,501825.0,507150.0,513190.0,515330.0,516661.0,515553.0,519685.0,523715.0,527222.0,527520.0,526893.0,526768.0,525859.0,522121.0,517157.0,515144.0,509293.83333333326,510505.625,1211.7916666666858,0.23793566451325304,40.7292689,-73.9606938
18,59,62023,60,11212,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,435108.0,433127.0,433954.0,435408.0,440195.0,442875.0,449936.0,455355.0,460088.0,462340.0,462563.0,463252.0,467362.0,472640.0,475910.0,477648.0,477137.0,477722.0,475632.0,473886.0,473117.0,473380.0,475377.0,476117.0,476849.0,461255.375,462994.58333333326,1739.208333333314,0.3770597433869066,40.7292689,-73.9606938
19,61,61803,62,10463,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,263289.0,265140.0,270991.0,277416.0,279756.0,280952.0,279053.0,280886.0,284001.0,285602.0,288641.0,294177.0,303595.0,309352.0,312739.0,314235.0,317108.0,319911.0,323969.0,324946.0,326488.0,330200.0,334510.0,336850.0,333504.0,300158.625,303084.25,2925.625,0.9746929644283916,40.7587979,-73.9623427
20,63,62020,64,11209,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,477809.0,473869.0,470811.0,471816.0,474678.0,476936.0,477556.0,479880.0,481921.0,484483.0,483154.0,481141.0,482727.0,487546.0,491704.0,493245.0,492423.0,491693.0,490066.0,486162.0,482783.0,479881.0,478934.0,477299.0,473859.0,482021.54166666674,481856.95833333326,-164.5833333333721,-0.03414439378877112,40.61815315,-74.0310322
21,65,62032,66,11221,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1066546.0,1071077.0,1070691.0,1079539.0,1086719.0,1100648.0,1099191.0,1095447.0,1091061.0,1090058.0,1086161.0,1082286.0,1082208.0,1086929.0,1087447.0,1084637.0,1081919.0,1075588.0,1075770.0,1073983.0,1073647.0,1074385.0,1079366.0,1083150.0,1085446.0,1082435.541666667,1083223.041666667,787.5,0.07275260001047791,40.6925813,-73.94249929068513
22,75,61638,76,10024,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1250239.0,1242122.0,1228519.0,1221654.0,1218497.0,1239348.0,1250803.0,1256665.0,1241783.0,1223538.0,1228537.0,1249557.0,1279995.0,1298117.0,1305515.0,1311000.0,1319779.0,1319125.0,1320731.0,1321644.0,1333384.0,1346688.0,1343839.0,1326351.0,1304083.0,1278226.25,1280469.75,2243.5,0.1755166583380681,40.78987,-73.9732148
23,84,62025,85,11214,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,475955.0,478846.0,479009.0,481457.0,483093.0,485869.0,487802.0,489663.0,490819.0,493025.0,494457.0,494299.0,493646.0,493867.0,495356.0,495655.0,495924.0,495472.0,494462.0,493172.0,491964.0,489801.0,488078.0,486229.0,485208.0,489496.66666666674,489882.20833333326,385.541666666628,0.07876287887557175,40.5964924,-73.999159
24,86,62018,87,11207,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,436530.0,435902.0,435792.0,437539.0,439813.0,442846.0,445372.0,450475.0,455820.0,460531.0,461500.0,461115.0,462219.0,464091.0,465790.0,466237.0,466490.0,467449.0,469266.0,469312.0,469532.0,470110.0,473585.0,477944.0,482488.0,457719.16666666674,459634.08333333326,1914.916666666628,0.4183606032082906,40.6851349,-73.9064244
25,90,62039,91,11229,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,545946.0,548011.0,551223.0,554205.0,556403.0,559277.0,562643.0,567765.0,571373.0,574459.0,574789.0,576213.0,577618.0,580234.0,580612.0,581536.0,582623.0,583080.0,582809.0,581840.0,581748.0,581347.0,581654.0,580698.0,580670.0,571587.75,573034.5833333335,1446.833333333372,0.25312532211079963,40.59540385,-73.93768242729445
26,96,61798,97,10458,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,170637.0,172056.0,173944.0,174917.0,174542.0,176166.0,178156.0,179606.0,179971.0,179943.0,182652.0,186047.0,189617.0,190027.0,190134.0,190453.0,192034.0,192305.0,191872.0,190720.0,190285.0,190479.0,188682.0,186241.0,183082.0,183811.91666666663,184330.4583333333,518.5416666666861,0.2821044881475418,40.8603778,-73.8837468
27,106,62022,107,11211,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,969125.0,966494.0,965974.0,969428.0,976298.0,983087.0,984915.0,985639.0,990234.0,993708.0,997712.0,996308.0,998289.0,999524.0,1003434.0,1005086.0,1003608.0,1000933.0,1000434.0,999418.0,996380.0,994858.0,994495.0,998689.0,1000927.0,990586.25,991911.3333333335,1325.0833333333721,0.1337675879645384,40.7100319,-73.960752
28,109,62088,110,11377,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,415157.0,414947.0,413097.0,415879.0,419529.0,422711.0,423373.0,425693.0,426419.0,427337.0,423512.0,421041.0,418811.0,418209.0,419877.0,419810.0,419334.0,419366.0,420787.0,420921.0,422463.0,424951.0,431171.0,437311.0,444838.0,421737.75,422974.45833333326,1236.7083333333142,0.2932410801104037,40.7469197,-73.9046914
29,110,61793,111,10453,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,372731.0,376415.0,384109.0,388516.0,393542.0,399563.0,408942.0,415821.0,421561.0,421805.0,421847.0,423277.0,430806.0,440202.0,447995.0,453629.0,459572.0,463138.0,461594.0,461234.0,462865.0,469477.0,474208.0,477106.0,472934.0,430414.79166666674,434589.91666666674,4175.125,0.9700235867436016,40.8573603,-73.9129881
30,118,62044,119,11234,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,601092.0,603599.0,606562.0,609963.0,613089.0,616167.0,618898.0,622085.0,624967.0,626623.0,628185.0,628335.0,627799.0,628314.0,627808.0,627629.0,627190.0,625990.0,624950.0,622589.0,620840.0,618642.0,616936.0,615771.0,615452.0,620167.625,620765.9583333335,598.3333333333721,0.09647929192262693,40.5861763,-73.8866088
31,121,62067,122,11355,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,477976.0,483692.0,489257.0,494346.0,499769.0,502879.0,505484.0,504880.0,506217.0,504691.0,503917.0,503028.0,504121.0,503769.0,502987.0,500927.0,498684.0,497278.0,495855.0,495517.0,494632.0,495217.0,495345.0,494975.0,492396.0,498143.45833333326,498744.29166666674,600.8333333333721,0.12061451842479555,40.75040274202089,-73.81992376148773
32,122,62048,123,11238,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,795699.0,795098.0,796791.0,802326.0,804443.0,801704.0,796854.0,799728.0,811156.0,820369.0,819406.0,815367.0,815892.0,819117.0,821242.0,826141.0,829807.0,829442.0,826598.0,821234.0,811396.0,800397.0,791063.0,784185.0,777646.0,809810.625,809058.4166666665,-752.2083333333721,-0.09288694296069183,40.682242599999995,-73.9621966956287
33,124,61790,125,10314,Zip,NY,NY,New York,New York-Newark-Jersey City,Richmond County,533710.0,538608.0,541697.0,543834.0,543689.0,544683.0,545733.0,548404.0,551287.0,553149.0,554010.0,553566.0,551290.0,548658.0,546000.0,544781.0,544778.0,544326.0,543849.0,542070.0,539927.0,538459.0,537779.0,537713.0,538459.0,544666.6666666665,544864.5416666665,197.875,0.036329559363525096,40.6102651,-74.117271
34,128,62026,129,11215,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1071781.0,1061910.0,1059295.0,1060028.0,1064200.0,1066708.0,1061777.0,1064353.0,1071063.0,1085854.0,1089762.0,1092784.0,1094682.0,1096147.0,1096006.0,1096575.0,1091779.0,1083606.0,1078017.0,1070951.0,1062739.0,1048686.0,1036384.0,1025753.0,1016224.0,1072118.333333333,1069803.458333333,-2314.875,-0.21591599807857034,40.6653642,-73.98916064500983
35,164,62093,167,11385,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,675749.0,681122.0,685059.0,688380.0,691412.0,693750.0,696468.0,697049.0,697836.0,697987.0,696038.0,694883.0,694271.0,694453.0,693213.0,691699.0,690371.0,689679.0,688674.0,688891.0,688862.0,689563.0,691387.0,692098.0,691624.0,691203.9166666665,691865.375,661.4583333333721,0.09569655457440944,40.7055709,-73.8765125
36,180,61808,183,10468,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,175815.0,178397.0,181418.0,180447.0,179942.0,180843.0,183581.0,185320.0,186499.0,188235.0,191805.0,194500.0,197502.0,198652.0,199933.0,200968.0,201235.0,200251.0,197707.0,196052.0,194918.0,194134.0,192386.0,190699.0,187002.0,190468.29166666663,190934.41666666663,466.125,0.2447257734719187,40.8710838,-73.8941052
37,181,62085,184,11373,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,401009.0,403772.0,406498.0,409933.0,413025.0,414388.0,414977.0,413188.0,412224.0,411980.0,411844.0,412792.0,412581.0,412641.0,412585.0,412305.0,411021.0,409832.0,408570.0,408291.0,407672.0,406900.0,406434.0,405248.0,403730.0,409987.91666666674,410101.29166666674,113.375,0.027653254008502284,40.739747385967036,-73.8784844323858
38,202,61642,205,10028,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1036475.0,1048629.0,1051619.0,1051935.0,1047436.0,1037259.0,1036562.0,1031352.0,1035963.0,1027093.0,1038072.0,1026685.0,1025380.0,1010171.0,1008067.0,999223.0,989381.0,983529.0,975061.0,973116.0,969969.0,975047.0,967842.0,966569.0,958479.0,1013018.125,1009768.2916666665,-3249.833333333372,-0.3208070273504111,40.779597949999996,-73.96146135065524
39,214,62043,217,11233,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,840505.0,841419.0,838873.0,841759.0,843686.0,846872.0,848165.0,850013.0,853703.0,855890.0,857981.0,856701.0,858072.0,860955.0,865562.0,867527.0,868971.0,867926.0,866695.0,864903.0,862173.0,862059.0,861680.0,862495.0,862804.0,856024.375,856953.5,929.125,0.10853954947252524,40.67746845,-73.92582146688609
40,231,61797,234,10457,Zip,NY,NY,New York,New York-Newark-Jersey City,Bronx County,200853.0,202294.0,204146.0,205120.0,203534.0,203321.0,203546.0,205071.0,205366.0,206392.0,207377.0,208068.0,208584.0,210439.0,211631.0,212891.0,215336.0,217265.0,218874.0,219272.0,220497.0,221526.0,222598.0,224230.0,225003.0,210759.625,211765.875,1006.25,0.4774396424362589,40.8431559,-73.9026363
41,245,61641,248,10027,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,677842.0,688836.0,684785.0,680953.0,678083.0,684218.0,695926.0,700472.0,697542.0,689399.0,690451.0,694127.0,700101.0,699088.0,704500.0,707702.0,707822.0,703963.0,696990.0,693380.0,688548.0,683684.0,670774.0,653385.0,633953.0,690523.7916666665,688695.0833333335,-1828.708333333256,-0.2648291565623592,40.816699549999996,-73.95430356942144
42,250,62046,253,11236,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,504467.0,508376.0,511792.0,514840.0,517776.0,520519.0,521209.0,524680.0,526989.0,530452.0,531747.0,533913.0,534435.0,536882.0,538348.0,540616.0,542180.0,543608.0,546097.0,545576.0,545635.0,545140.0,546934.0,547796.0,549561.0,531666.9583333335,533545.875,1878.916666666628,0.3534010600464331,40.7292689,-73.9606938
43,266,61895,269,10701,Zip,NY,NY,Yonkers,New York-Newark-Jersey City,Westchester County,470709.0,471421.0,471229.0,468821.0,467734.0,467202.0,468263.0,471621.0,475965.0,477418.0,478015.0,475696.0,476215.0,477478.0,480356.0,483426.0,486084.0,488514.0,490334.0,489969.0,489654.0,490831.0,493219.0,497147.0,499448.0,479471.70833333326,480669.16666666674,1197.4583333333721,0.2497453577596465,40.9377457,-73.9009483
44,276,62084,279,11372,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,393460.0,395574.0,397039.0,399239.0,403108.0,407046.0,410921.0,415215.0,419474.0,423562.0,427453.0,433027.0,433399.0,432590.0,430299.0,433064.0,435824.0,437019.0,436862.0,435667.0,435306.0,434923.0,433949.0,431469.0,431908.0,422312.04166666674,423914.04166666674,1602.0,0.379340355457936,40.75138380355093,-73.88316205308564
45,307,62029,310,11218,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,682141.0,684040.0,687460.0,689094.0,690294.0,685743.0,683716.0,683885.0,691216.0,695715.0,698767.0,702769.0,704345.0,705032.0,702689.0,700631.0,696989.0,693481.0,690884.0,686765.0,681928.0,678734.0,674888.0,669718.0,664319.0,690038.5,689295.9166666665,-742.5833333333721,-0.1076147683547182,40.7292689,-73.9606938
46,314,62034,317,11223,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,774657.0,776261.0,779353.0,783641.0,785741.0,789401.0,791154.0,794088.0,794687.0,796982.0,797474.0,799453.0,800961.0,802396.0,801685.0,801359.0,802611.0,802983.0,802934.0,801794.0,801132.0,800096.0,800067.0,798904.0,799072.0,794992.25,796009.5416666665,1017.291666666628,0.12796246336572814,40.5861795,-73.97282488515206
47,324,61635,327,10021,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1055192.0,1059037.0,1055987.0,1049456.0,1038575.0,1029858.0,1017576.0,1009421.0,996071.0,989544.0,984716.0,973744.0,971316.0,969067.0,969639.0,965531.0,967408.0,969479.0,973632.0,973609.0,977709.0,978101.0,977786.0,977378.0,971493.0,997076.3333333335,993588.875,-3487.458333333372,-0.3497684396614273,40.7666562,-73.9508886
48,373,62036,376,11225,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,767313.0,764141.0,761162.0,767937.0,778746.0,788610.0,789189.0,787859.0,790213.0,795296.0,801750.0,807192.0,811367.0,815619.0,816555.0,814555.0,807396.0,800422.0,800651.0,801972.0,801263.0,797455.0,793410.0,787388.0,782563.0,793644.2083333335,794279.625,635.4166666666279,0.08006316432410109,40.7292689,-73.9606938
49,374,62019,376,11208,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,508074.0,508655.0,507156.0,509403.0,515441.0,521228.0,525336.0,529007.0,533531.0,536868.0,538743.0,540208.0,542233.0,545474.0,548448.0,549767.0,547347.0,544885.0,544237.0,546372.0,549804.0,553724.0,558224.0,562246.0,567040.0,536100.4583333335,538557.375,2456.9166666666283,0.45829408061035104,40.6743368,-73.8653419
50,390,62004,393,11101,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,877485.0,878295.0,878200.0,879681.0,882787.0,886057.0,889220.0,888536.0,889569.0,889173.0,888461.0,888860.0,890726.0,892520.0,893859.0,893595.0,892775.0,891065.0,888250.0,887137.0,885212.0,885381.0,883550.0,880682.0,874837.0,886711.5,886601.1666666665,-110.33333333337214,-0.012442979856849959,40.7467243,-73.9553691
51,413,62015,416,11204,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,882858.0,884808.0,885919.0,891905.0,895580.0,899149.0,900717.0,902336.0,906483.0,910322.0,913999.0,914987.0,915406.0,914928.0,912678.0,909109.0,906245.0,903442.0,900764.0,898688.0,894793.0,891144.0,887685.0,884360.0,882441.0,900346.0416666665,900328.6666666665,-17.375,-0.001929813560110337,40.6173361,-73.98533309182531
52,415,62024,418,11213,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,880690.0,881597.0,878082.0,884026.0,885875.0,896251.0,892656.0,891505.0,889137.0,890774.0,887269.0,881406.0,881616.0,884653.0,889395.0,887398.0,886539.0,879503.0,881295.0,880934.0,880660.0,878314.0,880177.0,883301.0,883953.0,884710.5416666665,884846.5,135.95833333337214,0.015367549829037453,40.7292689,-73.9606938
53,424,62030,427,11219,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,789894.0,787909.0,784297.0,783262.0,783815.0,790711.0,796923.0,801781.0,804190.0,807092.0,809749.0,812360.0,810328.0,808848.0,805501.0,804482.0,802901.0,796989.0,790685.0,783300.0,777538.0,770423.0,764221.0,756770.0,753585.0,792665.375,791152.5,-1512.875,-0.19085922606370945,40.7292689,-73.9606938
54,438,61646,441,10032,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,474694.0,467172.0,461779.0,465061.0,473331.0,481128.0,490975.0,495829.0,499550.0,497119.0,501811.0,513614.0,528568.0,542453.0,552342.0,557804.0,561182.0,565793.0,566957.0,569170.0,572096.0,577017.0,576836.0,569168.0,559720.0,523393.70833333326,526936.4583333335,3542.750000000058,0.6768805095654283,40.83741190268834,-73.9410303814772
55,493,62080,496,11368,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,354652.0,356244.0,358071.0,359805.0,362725.0,364162.0,367532.0,368702.0,370102.0,368302.0,367574.0,367937.0,369044.0,369666.0,369279.0,368949.0,368221.0,368329.0,367184.0,367341.0,367720.0,370522.0,373106.0,374577.0,375327.0,366656.08333333326,367517.54166666674,861.4583333333721,0.2349499633284976,40.7333773,-73.8691483
56,498,62014,501,11203,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,535932.0,539173.0,540795.0,543549.0,546130.0,548737.0,548365.0,547882.0,547325.0,547753.0,549997.0,554453.0,559188.0,563731.0,566999.0,570379.0,573208.0,575979.0,580875.0,585095.0,589461.0,593319.0,596663.0,597785.0,599206.0,562615.5416666665,565251.9583333335,2636.4166666667443,0.4686000423764946,40.7292689,-73.9606938
57,507,62031,510,11220,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,524111.0,522207.0,519637.0,520183.0,520876.0,523651.0,524006.0,524039.0,524544.0,524779.0,527615.0,526989.0,529915.0,530432.0,533407.0,533450.0,532682.0,529795.0,529672.0,529093.0,528864.0,528352.0,527777.0,528603.0,527364.0,526861.625,526997.1666666665,135.54166666662786,0.02572623630856164,40.7292689,-73.9606938
58,511,61645,514,10031,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,668596.0,662721.0,656872.0,648151.0,642031.0,639763.0,646587.0,649894.0,645954.0,635885.0,627078.0,623593.0,624164.0,625298.0,621806.0,620174.0,620645.0,622444.0,611959.0,599755.0,591954.0,590767.0,590113.0,585343.0,578517.0,627147.7916666665,623394.5,-3753.291666666628,-0.5984700443083962,40.82531290491079,-73.94835845409717
59,513,62027,516,11216,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1020577.0,1023964.0,1030077.0,1043041.0,1054896.0,1067359.0,1070833.0,1072820.0,1073765.0,1072769.0,1065116.0,1055659.0,1050877.0,1051996.0,1047802.0,1040569.0,1033217.0,1027208.0,1023977.0,1019723.0,1016645.0,1014982.0,1018374.0,1021976.0,1024496.0,1042425.9166666665,1042589.2083333335,163.29166666674428,0.01566458239918833,40.7292689,-73.9606938
60,578,62066,581,11354,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,402546.0,406491.0,410965.0,414985.0,418239.0,420157.0,421339.0,422002.0,423523.0,424697.0,426179.0,426390.0,426343.0,425278.0,424746.0,424037.0,423666.0,423759.0,423803.0,423974.0,424209.0,424885.0,424994.0,425841.0,425920.0,421377.0,422350.91666666674,973.916666666686,0.23112715375226606,40.7633594,-73.8302718
61,602,61628,605,10014,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,1098495.0,1093430.0,1096182.0,1101042.0,1101180.0,1117228.0,1131062.0,1150868.0,1153755.0,1143337.0,1117759.0,1098181.0,1091728.0,1095397.0,1094218.0,1090967.0,1089386.0,1079828.0,1070658.0,1059355.0,1056655.0,1057086.0,1063787.0,1067995.0,1066916.0,1096649.125,1095333.333333333,-1315.7916666667445,-0.11998292221924167,40.728713,-74.0050895
